PIFL,523862
METALFORGE,513335
AMJLAND,500343
KANANIIND,506184
MLKFOOD,507621
MUKATPIP,523832
SBECSUG,532102
RCIIND,537254
NGIL,541418
DNAMEDIA,540789
MISQUITA,542801
GINISILK,531744
PBAINFRA,532676
EDUCOMP,532696
DLTNCBL,504240
VIPPYSP,514302
11MPD,543175
TRIVENIENT,538569
MANJEERA,533078
BGWTATO,504646
ORIBEVER,507690
PRAGBOS,500192
PRIMAGR,519262
BHARAT,511501
RAINBOWDQ,532441
DEVINE,531585
SOVERDIA,523826
VCU,536672
VIDLI,539659
KMFBLDR,531578
BHAGCHEM,531719
HINDMILL,509895
BETXIND,512477
VISIONCO,531668
HARYNACAP,532855
RUNGTAIR,530449
ACME,539391
NGIND,530897
LWSKNIT,531402
RLF,512618
CREATIVEYE,532392
COLINZ,531210
CORALAB,524506
MAHAPEXLTD,523384
STARDELTA,539255
AKASHDEEP,538778
LOHIASEC,590082
SEJAL,532993
FERVENTSYN,533896
ADITYA,513513
GARWAMAR,509563
LIMECHM,507759
VICTMILL,503349
ASIANHOTNR,500023
SKYIND,526479
KARMAENG,533451
PVVINFRA,536659
HISARMET,590018
RIDINGS,541151
CHEMTECH,537326
AJEL,530713
RRIL,531307
KEYFINSER,512597
SPENTEX,521082
SIBARAUT,520141
UPASAFN,511764
WALLFORT,532053
SABOOBR,530267
ALAN SCOTT,539115
AMBITION,539223
SNIM,539911
SUMERUIND,530445
INDBNK,523465
INDOEURO,524458
TGBHOTELS,532845
TRANSFD,519367
ADDIND,507852
KAYCEEI,504084
BOMBCYC,501430
ASHOKALC,524594
TELECANOR,530595
BRAWN,530207
ICICINXT50,541809
DGL,542155
ICSL,539149
SREEL,535601
MEL,538834
NIEHSPL,542846
MPL,526143
UNJHAFOR,531762
POLYCHEM,506605
FINKURVE,508954
CNIRESLTD,512018
TRANSFRE,513063
RISHITECH,523021
NOGMIND,526195
SKCIL,530977
RAJOIL,533093
CSL,538868
BENARA,541178
RAGHUNAT,526813
ADVANIHOTR,523269
ZODJRDMKJ,512587
JAIPAN,505840
AMRITCORP,507525
IRONWOOD,508918
KUSHIND,514240
INDLMETER,517571
MUKESHB,530341
RAUNAQEPC,537840
ARAMBHAN,539403
IFINSEC,535667
GOTHIPL,531111
VJTFEDU,509026
KAIRA,504840
GOLDCORP,505576
TCIFINANCE,501242
HARLETH,524080
GREENCREST,531737
SHVFL,532007
NATPLASTI,531287
KERNEX,532686
ALPINEHOU,526519
UNIQUEO,530997
EMERALL,507265
TAAZAINT,537392
POLYMAC,537573
TRL,541228
NIEHSPG,542843
NOVATEOR,542771
KAVVERITEL,590041
SONAL,538943
AINFRA,539620
NIBL,535458
GUJCMDS,506640
WENDT,505412
RAJSREESUG,500354
BKV,519500
MITSHI,523782
MAYUR,531680
CCLINTER,531900
KINETRU,531274
KUWERIN,530421
RAJTUBE,530253
SHRIKRISH,531080
STARLOG,520155
DHINDIA,517514
HARIAEXPO,512604
APOORVA,539545
TREEHOUSE,533540
SSWRL,513488
RELICTEC,511712
LXMIATO,505302
MPAGI,506543
RAMAVISION,523289
ORIENTLTD,526325
NOVAPUB,530733
KIDUJA,507946
SWADPOL,503816
CHRTEDCA,511696
SEL,509423
KALYANIFRG,513509
DELPHIFX,533452
MSL,539275
ATHCON,539099
11DPD,543186
MOM50,590115
HARISH,542682
RBL,532987
BOMBWIR,504648
JOSTS,505750
SIPL,526839
SOFTSOL,532344
GGDANDE,505250
KRIFILIND,500248
NIRAVCOM,512425
NITINCAST,508875
INCAP,517370
JAIHINDS,514312
SAMYAKINT,530025
ARYAMAN,530245
ADARSHPL,526711
SADHNA,540821
ABSLBANETF,542863
PCCOSMA,524136
MONGIPA,530167
NATGENI,531651
ABCINDQ,520123
JATALIA,519319
KKFIN,503669
REFNOL,530815
PEARLPOLY,523260
MANXT50ETF,542922
COX&KINGS,533144
UNITDCR,531091
PREMCAP,511016
YASHRAJC,530063
ARUNIS,526935
RAJINFRA,526823
SILVOAK,531635
SHREMETAL,531962
SIPTL,539584
AXISHETF,543348
JFL,540850
YSL,540980
PARMAX,540359
MAHKTECH,543414
AHLEAST,533227
GRAVITY,532015
GLOBALCA,530263
CEETAIN,514171
PARMCOS-B,507970
RIGASUG,507508
GUJRAFIA,523836
SUJALA,539117
SAB,539112
ICICIALPLV,543219
NIEHSPE,542841
LAHL,540026
HBESD,532334
PGINDST,531281
KAMADGIRI,514322
OTCO,523151
TIMESGTY,511559
ACROW,513149
BEMHY,522650
SARTHAKIND,531930
VIJAYTX,530151
PROCLB,540703
ICICIAUTO,543450
NORRIS,524414
CINDRELL,531283
PRIMAIN,531246
VJLAXMIE,522267
CJGEL,507515
TOKYOPLAST,500418
ASHAI,519174
CREST,511413
PRIMEPRO,530695
SMSLIFE,540679
MILEFUR,541337
VFL,537820
BPCAP,536965
NETFNIF100,537483
HAWAENG,539176
REGENCY,540175
ICICIPHARM,543292
STRLGUA,508963
GUJINTRX,517372
KJMCFIN,530235
TRABI,526139
DUKEOFS,531471
MASPTOP50,543365
08MPD,543144
BNL,539546
BURNPUR,532931
WELCURE,524661
SAYAJIHOTL,523710
RICHUNV,530271
PAOS,530291
SHGANEL,530797
VINYOFL,530401
NEELKAN,531049
WILLAMAGOR,519224
CRANEX,522001
TAINWALCHM,507785
INFORTEC,504810
SHRISTI,511411
GOWRALE,530709
TCMLMTD,524156
ACESOFT,531525
GOKAKTEX,532957
MAHESH,542677
UNICK,541503
NIVAKA,542206
PECOS,539273
SSPNFIN,539026
AICHAMP,532806
PHYTO,524808
STDSFAC,526231
CEEJAY,530789
INTECCAP,526871
HOWARHO,526761
DUROPACK,526355
WWALUM,526525
GORANIN,531608
TRICOMFRU,531716
UNIROYAL,521226
ALFATRAN,517546
MADHAV,515093
AEPL,542670
NIEHSPH,542844
SUNDRMBRAK,590072
11AGG,543181
MACH,541973
THOMASCOTT,533941
KANDAGIRI,521242
ICDSLTD,511194
SRIND,513515
BERYLSE,531582
EUROLED,526468
STRGRENWO,526500
METALCO,531810
ADINATH,514113
USHAKIRA,511507
PANELEC,517397
HBANKETF,543224
ICICISENSX,555555
CDG,534796
MONEYBOXX,538446
GLITTEKG,513528
SPECTRA,513687
RAVALSUGAR,507300
CONTCHM,506935
LAKPRE,506079
OILCOUNTUB,500313
ENIL,532700
MPDL,532723
LONTE,526568
ARENTERP,526662
INFRAIND,530777
INDOASIAF,530747
TYROON,526945
INDUSFINL,531841
CAPRO,507486
ELANGO,513452
GUJCRED,511441
WSFIN,511147
HBLEAS,508956
WESTLEIRES,538382
SBRANDS,540782
CHANDRIMA,540829
RCRL,534708
INDCTST,532001
SKPSEC,531169
PHRMASI,523620
KUNSTOFF,523594
PROMACT,526494
BLOOM,526225
ECOPLAST,526703
ADIEXRE,532056
NUTECGLOB,531304
ALCHCORP,531409
GENUSPRIME,532425
SILINV,521194
SOMATEX,521034
AJCON,511692
NNTL,512279
STANROS,506105
MANUGRAPH,505324
VAARAD,532320
REALECO,530053
SAINIK,530265
ELLORATRAD,542803
ADL,543231
ICICIMCAP,539980
OLPCL,534190
NIRAJ,532986
TARAI,519285
AHMDSTE,522273
SIEL,519234
NATPLY,516062
SHKARTP,516106
BALTE,520127
IITL,501295
MARGOFIN,500206
VIRAT,530521
LIPPISYS,526604
ARYAVAN,539455
SMLT,540393
ABSLNN50ET,542230
NIEHSPI,542817
UTISXN50,542513
MAMFGETF,543454
MRSS,539229
INFRONICS,537985
JAYATMA,539005
POLOHOT,526687
ANNAINFRA,530799
SPSINT,530177
RELIABVEN,532124
PASUSPG,503092
VADILENT,519152
SRDAPRT,519242
ZENITHEXPO,512553
DHANCOT,512485
THACKER,509945
IBRIGST,504731
PANKAJPO,531280
KEMISTAR,531163
TINEAGRO,531205
PHOTOQUP,526588
ASHRAM,526187
BERLDRG,524606
MINID,523373
PANACHE,538742
GTV,539479
SIMPLXMIL,533018
DSPQ50ETF,543438
OCEANIC,540405
PURPLE,540159
MNIL,539767
VISIONCINE,526441
KIRANPR,531413
VAGHANI,531676
SAMINDUS,532005
SHIVAGR,522237
LIBORDFIN,511593
TRINITYLEA,531846
JDORGOCHEM,524592
KEL,539599
KARNAVATI,538928
VANICOM,538918
JAINMARMO,539119
GLCL,540266
SELMCL,532886
SAMBHAAV,511630
SAHARAHOUS,511533
MODRNSH,509760
MULLER,501477
GUJPETR,506858
INTRGLB,511391
GUJCONT,513507
CELLA,532701
GANGAPA,531813
HINDBIO,532041
TOKYOFIN,531644
SSPDL,530821
GARODCH,530161
11GPG,543174
SHARIABEES,590109
MAN50ETF,542131
DDIL,539559
KIRANSY-B,530443
ORGCOAT,531157
FISCHER,524743
MADHUSE,511000
DHANFAB,521151
GARWSYN,514400
INDIANVSH,501700
MOTOGENFIN,501343
NMSRESRC,522289
SUPERBAK,530735
GSLSEC,530469
TPROJECT,538464
TINNATFL,541741
CAREERP,533260
YURANUS,536846
DYNAMICP,530779
PRANAVSP,531172
SUNRAJDI,523425
ESARIND,531502
GOLECHA,531360
BERVINL,531340
TRISHAKT,531279
PIONDIST,531879
SUGALDAM,511654
INDLEASE,500202
ENVAIREL,500246
SIMPLXREA,503229
GOLKONDA,513309
STCORP,514197
BRIJLEAS,532113
ATHARVENT,530187
FUNDVISER,530197
QGO,538646
ALFL,538952
AAYUSH,539528
DITCO,539405
LICNETFN50,539480
MAXHEIGHTS,534338
SHREEPAC,527005
SANDESH,526725
ERPSOFT,530909
YORKEXP,530675
ABHICAP,532057
OPTIFIN,531254
HASTIFIN,531387
PRIMIND,519299
MILLENNIUM,511187
MANSIFIN,511758
HISARSP,521068
THAMBBI,514484
DYNAVSN,517238
RASSIREF,502271
EASTBUILD,507917
ADROITINFO,532172
CARNATIN,530609
ASHOKRE,526983
LORDSHOTL,530065
APIL,523896
SHHARICH,524336
SSORGS,524636
TRIMURTHI,536565
TTIL,539040
GENERAAGRI,541999
SUPRAP,540168
ASYL,539982
BSLSENETFG,540008
PALASHSEC,540648
NIESSPJ,542804
IWEL,543297
RADAAN,590070
SHUKJEW,523790
SUBSM,530231
VAMSHIRU,530369
GKCONS,531758
SKRABUL,531506
ZMULTIPU,504356
JAYUSH,513252
MAHALXSE,513460
MEGLON,511367
JAINEX,505212
SOLIDCO,502460
RASRESOR,507966
ELAND,532820
RAJTV,532826
21STCENMGM,526921
ASHISHPO,530429
SCAGRO,526081
MONQ50,543437
NIESSPC,542808
GCMCAPI,538319
UMIYA,539798
SAMRATFORG,543229
11AMD,543182
RALEGRA,526095
JAUSPOL,526001
INANI,531129
TAVERNIER,531190
JAINSTUDIO,532033
BRADYM,505690
DSINVEST,501148
SOUTHMG,513498
SITAENT,512589
REMIEDEL,513043
NIDHGRN,512103
SANPA,516096
SURFI,519604
KZLFIN,511728
HARDCAS,509597
TECHNVISN,501421
TULIVE,505285
OLYOI,507609
RISHDIGA,531539
SUNGOLD,531433
RADIXIND,531412
PARAGONF,531255
ANERI,531252
CRSTCHM,526269
IOSYSTEM,523752
ICICIFMCG,543326
KAPILRAJ,539679
WORTH,538451
NORTHLINK,539110
BFLAFL,539662
WELINV,533252
NIEHSPJ,542845
MTPL,540254
COLORCHIPS,540023
RATNABHUMI,540796
QNIFTY,590110
KKPLASTICK,523652
UNIOFFICE,523519
SSLFINANCE,530565
GRATEXI,526751
RANDER,531228
SYTIXSE,531432
VIKALPS,531334
INANISEC,531672
WIREFABR,507817
GSBFIN,511543
REGTRUS,511585
VBDESAI,511110
SHAHFOOD,519031
ZKHANDEN,519064
RICHIRICH,519230
SOUTLAT,514454
SARUPINDUS,514412
NKIND,519494
VISVEN,512064
SAHARA,503691
SKPMIL,500388
SICL,531640
MARUTISE,531319
SHAMROIN,531240
JAYIND,531323
SANTOSHF,530035
DBSTOCKBRO,530393
GARGFUR,530615
EKAMLEA,530581
MENAMANI,531127
SIPIND,523164
SDL,524727
IDFSENSEXE,540154
SALEM,540181
NIESSPE,542837
OCTAVIUSPL,542938
DSPN50ETF,543440
LICNFNHGP,539784
PANORAMA,539469
FRUTION,538568
CRANEINFRA,538770
BFFL,539120
ABHIFIN,538935
HILIKS,539697
VISCO,540097
ARHNTTO,526125
SALGUTI,526554
EPSOMPRO,531155
ARISE,531017
VINTAGES,531051
UNQTYMI,526799
RAJGASES,526873
INTCAPM,531314
PADAMCO,531395
ANSINDUS,531406
CONTICON,531460
AUTOPINS,531994
KACL,531780
MPILCORPL,500450
LERTHAI,502250
PANKAJPIYUS,506122
SYNTHFO,513307
SOLIDSTON,513699
COARO,520131
ADVLIFE,521048
ZBINTXPP,523054
SARDAPPR,516032
SANCTRN,523116
TNSTLTU,513540
VALLABHSQ,513397
STEPHANOTIS,512215
ABCGAS,513119
MEHIF,511377
NIMBSPROJ,511714
JOYREALTY,508929
EMERGENT,506180
KHODAY,507435
VAPIPPR,502589
UNITEDINT,502893
GANHOLD,504397
WHBRADY,501391
JAYBHCR,501311
MIDINDIA,500277
IITLPROJ,531968
FRONTCORP,532042
NOUVEAU,531465
OMKAR,531496
ROSELABS,531324
HRMNYCP,530055
LIBORD,531027
ASIAPAK,530899
WELLNESS,531211
EXPLICITFIN,530571
UNRYLMA,526113
SHUKRAPHAR,524632
KAMRLAB,524604
RIDDHICORP,540590
ICICICONSU,543383
AXISCETF,543357
11QPD,543177
KRISHNACAP,539384
SHRINIWAS,538897
PALCO,539121
RCCL,538707
SEATV,533268
CHLLTD,532992
PURSHOTTAM,538647
SUCHITRA,538714
SOFCOM,538923
NEXUSSURGL,538874
NEERAJ,539409
HELPAGE,539174
RAJKOTINV,539495
ABHIINFRA,539544
11MPR,543176
11DPR,543173
GOLDENCREST,540062
SIFL,540211
SHASHIJIT,540147
BAZELINTER,539946
NETRIPPLES,542117
PHOSPHATE,542123
IPRU3168,541804
IPRU3143,541672
PARKERAC,524628
YASHINNO,523650
PRIYALT,524580
INLANPR,530787
BNRUDY,530809
ABVL,530881
HEMANG,531178
BRANDREAL,531203
EPIC,530407
LEADFIN,531288
NIKKIGL,531272
ESHAMEDIA,531259
PROGREXV,531265
GUJINV,531341
STEP2COR,531509
AROMAENT,531560
THIRDFIN,531652
MUNOTHFI,531821
KJMCCORP,532304
SHBHAWPA,502563
AMALGAM,501622
RAJSPTR,506975
MEHSECU,511738
DHARFIN,511451
PARSHWANA,511176
SILVERO,512197
SHANTAI,512297
KONARKSY,514128
FUTURSEC,523113
